businesses__id,businesses__name,businesses__image_url,businesses__is_closed,businesses__url,businesses__review_count,businesses__categories__alias,businesses__categories__title,businesses__rating,businesses__coordinates__latitude,businesses__coordinates__longitude,businesses__transactions__001,businesses__transactions__002,businesses__transactions__003,businesses__price,businesses__location__address1,businesses__location__address2,businesses__location__address3,businesses__location__city,businesses__location__zip_code,businesses__location__country,businesses__location__state,businesses__location__display_address__001,businesses__location__display_address__002,businesses__location__display_address__003,businesses__phone,businesses__display_phone,businesses__distance,total,region__center__longitude,region__center__latitude
high-street-on-hudson-new-york,High Street On Hudson,https://s3-media2.fl.yelpcdn.com/bphoto/f0d_h2KyJMc8_yX0B4VJpQ/o.jpg,FALSE,https://www.yelp.com/biz/high-street-on-hudson-new-york?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,280,newamerican,American,4,40.73888,-74.00574,,,,$$,637 Hudson St,null,,New York,10014,US,NY,637 Hudson St,"New York, NY 10014",,19173883944,(917) 388-3944,3841.919001,,,
hing-won-new-york,Hing Won,https://s3-media2.fl.yelpcdn.com/bphoto/yBFSKcYxuggWrT1krEXlew/o.jpg,FALSE,https://www.yelp.com/biz/hing-won-new-york?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,178,cantonese,Chinese,3.5,40.75809,-73.98026,delivery,pickup,,$,"48 W 48th St, New York 10036",48 W 48th St,,New York,10036,US,NY,48 W 48th St,"New York, NY 10036",,12127191451,(212) 719-1451,5958.754269,,,
holy-guacamole-astoria,Holy Guacamole,https://s3-media1.fl.yelpcdn.com/bphoto/pMTc8Y0UnRFNh0zDFERfSg/o.jpg,FALSE,https://www.yelp.com/biz/holy-guacamole-astoria?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,97,mexican,American,4,40.756621,-73.929336,delivery,pickup,,$$,3555 31st St,,,Astoria,11106,US,NY,3555 31st St,"Astoria, NY 11106",,19178327261,(917) 832-7261,7895.562218,,,
ho-may-kitchen-brooklyn,Ho May Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/VyF1sUfaC1kJP_IfHCkZAg/o.jpg,FALSE,https://www.yelp.com/biz/ho-may-kitchen-brooklyn?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,11,chinese,Chinese,4,40.7186,-73.94072,,,,,"100 Woodpoint Rd, Brooklyn 11211",100 Woodpoint Rd,,Brooklyn,11211,US,NY,100 Woodpoint Rd,"Brooklyn, NY 11211",,17183899788,(718) 389-9788,4737.975092,,,
homes-kitchen-chinese-restaurant-new-york-2,Home's Kitchen Chinese Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/dFRIBaSeebCGC6ObJe5emQ/o.jpg,FALSE,https://www.yelp.com/biz/homes-kitchen-chinese-restaurant-new-york-2?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,159,chinese,Chinese,3.5,40.73944,-73.98913,delivery,pickup,,$$,"22 E 21st St, New York 10010",22 E 21st St,,New York,10010,US,NY,22 E 21st St,"New York, NY 10010",,12124755049,(212) 475-5049,3804.683047,,,
hot-sichuan-new-york-15,Hot Sichuan,https://s3-media2.fl.yelpcdn.com/bphoto/vM_SF8NOmTdsKnG-E_oaYQ/o.jpg,FALSE,https://www.yelp.com/biz/hot-sichuan-new-york-15?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,92,chinese,Chinese,3.5,40.74353,-74.00326,delivery,pickup,restaurant_reservation,$$,"130 9th Ave, New York 10011",130 9th Ave,,New York,10011,US,NY,130 9th Ave,"New York, NY 10011",,12122558388,(212) 255-8388,4300.274152,,,
ho-wah-chinese-restaurant-brooklyn,Ho Wah Chinese Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/m2gJ_Ksiia4CoooyOcDR5Q/o.jpg,FALSE,https://www.yelp.com/biz/ho-wah-chinese-restaurant-brooklyn?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,5,chinese,Chinese,4,40.68702428,-73.9447961,,,,$,"551 Gates Ave, Brooklyn 11216",551 Gates Ave,,Brooklyn,11216,US,NY,551 Gates Ave,"Brooklyn, NY 11216",,17183990110,(718) 399-0110,4648.471278,,,
il-falco-long-island-city,Il Falco,https://s3-media3.fl.yelpcdn.com/bphoto/RJfTGPv8w6qvVZjQxVV_DQ/o.jpg,FALSE,https://www.yelp.com/biz/il-falco-long-island-city?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,229,italian,American,4.5,40.74765957,-73.94553191,restaurant_reservation,delivery,pickup,$$$,21-50 44th Dr,,,Long Island City,11101,US,NY,21-50 44th Dr,"Long Island City, NY 11101",,17187070009,(718) 707-0009,6238.41134,,,
il-fornetto-brooklyn-2,il Fornetto,https://s3-media3.fl.yelpcdn.com/bphoto/BqfvVkfk7fErsgwg2OicuQ/o.jpg,FALSE,https://www.yelp.com/biz/il-fornetto-brooklyn-2?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,253,italian,Italian,4,40.5835841,-73.9397077,pickup,,,$$,"2902 Emmons Ave, Brooklyn 11235",2902 Emmons Ave,,Brooklyn,11235,US,NY,2902 Emmons Ave,"Brooklyn, NY 11235",,17183328494,(718) 332-8494,14311.53648,,,
il-mattone-new-york-3,Il Mattone,https://s3-media3.fl.yelpcdn.com/bphoto/vLSVgGZU0Kd-vqflLPmD8w/o.jpg,FALSE,https://www.yelp.com/biz/il-mattone-new-york-3?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,32,italian,Italian,4.5,40.720799,-74.0091255,delivery,pickup,,$,"49 Beach St, New York 10013",49 Beach St,,New York,10013,US,NY,49 Beach St,"New York, NY 10013",,16469644623,(646) 964-4623,2116.053968,,,
il-poeta-forest-hills,Il Poeta,https://s3-media1.fl.yelpcdn.com/bphoto/IKiF-oPZCczKk2xX-6T0Tw/o.jpg,FALSE,https://www.yelp.com/biz/il-poeta-forest-hills?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,176,italian,Italian,4,40.7108,-73.85454,pickup,,,$$,"98-04 Metropolitan Ave, Forest Hills 11375",98-04 Metropolitan Ave,,Forest Hills,11375,US,NY,98-04 Metropolitan Ave,"Forest Hills, NY 11375",,17185444223,(718) 544-4223,11794.181,,,
inatteso-pizzabar-casano-new-york-2,Inatteso Pizzabar Casano,https://s3-media3.fl.yelpcdn.com/bphoto/vTeie5kfXH-rkIiBwpPFVQ/o.jpg,FALSE,https://www.yelp.com/biz/inatteso-pizzabar-casano-new-york-2?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,253,italian,Italian,4,40.7056571,-74.0172056,delivery,pickup,,$$,"28 West St, New York 10004",28 West St,,New York,10004,US,NY,28 West St,"New York, NY 10004",,12122678000,(212) 267-8000,1931.662299,,,
india-cafe-ozone-park,India Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/JIhT53Luh7jw2dpDmUNYiQ/o.jpg,FALSE,https://www.yelp.com/biz/india-cafe-ozone-park?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,49,indpak,Indian,4,40.68235,-73.82226,pickup,delivery,,$$,"94-08 Lefferts Blvd, Ozone Park 11419",94-08 Lefferts Blvd,,Ozone Park,11419,US,NY,94-08 Lefferts Blvd,"Ozone Park, NY 11419",,17188462842,(718) 846-2842,14076.7687,,,
indian-house-biryani-new-york,Indian House Biryani,https://s3-media3.fl.yelpcdn.com/bphoto/1Cm1o5qpsB2TEx7HSzorIQ/o.jpg,FALSE,https://www.yelp.com/biz/indian-house-biryani-new-york?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,1,indpak,Indian,5,40.7154192,-74.01121661,,,,,"274 Greenwich St, New York 10007",274 Greenwich St,null,New York,10007,US,NY,274 Greenwich St,"New York, NY 10007",,,,1811.246436,,,
indian-taj-jackson-heights,Indian Taj,https://s3-media3.fl.yelpcdn.com/bphoto/TWT8bQb3KFSwxhetcp0MHw/o.jpg,FALSE,https://www.yelp.com/biz/indian-taj-jackson-heights?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,233,indpak,Indian,3.5,40.74826414,-73.8916436,delivery,pickup,,$$,"37-25 74th St, Jackson Heights 11372",37-25 74th St,,Jackson Heights,11372,US,NY,37-25 74th St,"Jackson Heights, NY 11372",,17186514187,(718) 651-4187,9877.178276,,,
indian-xpress-2-staten-island,Indian Xpress 2,https://s3-media4.fl.yelpcdn.com/bphoto/FmjiM0PPBba0qe-fZDCLtg/o.jpg,FALSE,https://www.yelp.com/biz/indian-xpress-2-staten-island?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,14,indpak,Indian,4,40.59834,-74.08302,delivery,pickup,,,"1201 Hylan Blvd, Staten Island 10305",1201 Hylan Blvd,null,Staten Island,10305,US,NY,1201 Hylan Blvd,"Staten Island, NY 10305",,17184426673,(718) 442-6673,14061.16259,,,
indikitch-new-york-5,Indikitch,https://s3-media4.fl.yelpcdn.com/bphoto/KyUdlmI2ceGH32Q9Uw6xTg/o.jpg,FALSE,https://www.yelp.com/biz/indikitch-new-york-5?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,70,indpak,Indian,4,40.757638,-73.981701,,,,$$,"1190 6th Ave, New York 10036",1190 6th Ave,Rockefeller Center,New York,10036,US,NY,1190 6th Ave,Rockefeller Center,"New York, NY 10036",16464819905,(646) 481-9905,5900.830497,,,
indikitch-new-york-6,Indikitch,https://s3-media2.fl.yelpcdn.com/bphoto/-n2EanauF58XcpuZO0eSoA/o.jpg,FALSE,https://www.yelp.com/biz/indikitch-new-york-6?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,19,indpak,Indian,3.5,40.75216,-73.98724,,,,$$,"109 W 37th St, New York 10018",109 W 37th St,,New York,10018,US,NY,109 W 37th St,"New York, NY 10018",,16464909950,(646) 490-9950,5227.861792,,,
jacques-brasserie-new-york-2,Jacques,https://s3-media3.fl.yelpcdn.com/bphoto/4pAFfn_hfVM2PJlAs4z1Bg/o.jpg,FALSE,https://www.yelp.com/biz/jacques-brasserie-new-york-2?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,155,french,French,3.5,40.77792,-73.95422,delivery,pickup,restaurant_reservation,$$,204 E 85th St,Ste 206,,New York,10028,US,NY,204 E 85th St,Ste 206,"New York, NY 10028",12123272272,(212) 327-2272,8727.642163,,,
jade-chinese-restaurant-kew-gardens,Jade Chinese Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/7Ua2WWMn4zxyLTHfZTyWhQ/o.jpg,FALSE,https://www.yelp.com/biz/jade-chinese-restaurant-kew-gardens?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,40,chinese,Chinese,4,40.70661926,-73.83181,,,,$,"8159 Lefferts Blvd, Kew Gardens 11415",8159 Lefferts Blvd,,Kew Gardens,11415,US,NY,8159 Lefferts Blvd,"Kew Gardens, NY 11415",,17188051923,(718) 805-1923,13700.96105,,,
jiangnan-chinese-cuisine-new-york-4,Jiangnan Chinese Cuisine,https://s3-media4.fl.yelpcdn.com/bphoto/fOdu1oMk6K_MI3ktCNy2yQ/o.jpg,FALSE,https://www.yelp.com/biz/jiangnan-chinese-cuisine-new-york-4?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,13,chinese,Chinese,3.5,40.70838,-74.01408,delivery,pickup,,$$,"103 Washington St, New York 10006",103 Washington St,null,New York,10006,US,NY,103 Washington St,Fl 2,"New York, NY 10006",12129622096,(212) 962-2096,1696.676974,,,
junzi-kitchen-new-york,Junzi Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/jML_mp_9tSK93fWavfvKrQ/o.jpg,FALSE,https://www.yelp.com/biz/junzi-kitchen-new-york?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,86,chinese,Chinese,4,40.80576419,-73.9652019,delivery,pickup,,$$,"2896 Broadway, New York 10025",2896 Broadway,,New York,10025,US,NY,2896 Broadway,"New York, NY 10025",,19172612497,(917) 261-2497,11420.94727,,,
karvér-brasserie-and-bakery-café-brooklyn,KarVér Brasserie & Bakery Café,https://s3-media2.fl.yelpcdn.com/bphoto/QWv9Pz_ZqNASKJ9EZCQkcQ/o.jpg,FALSE,https://www.yelp.com/biz/karv%C3%A9r-brasserie-and-bakery-caf%C3%A9-brooklyn?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,59,french,French,3.5,40.58375732,-73.95024837,restaurant_reservation,,,$$,1809 Emmons Ave,null,,Brooklyn,11235,US,NY,1809 Emmons Ave,"Brooklyn, NY 11235",,17185212777,(718) 521-2777,14032.03121,,,
king-new-york-3,King,https://s3-media3.fl.yelpcdn.com/bphoto/hAo8aXmqnmTo4lNzIexwRA/o.jpg,FALSE,https://www.yelp.com/biz/king-new-york-3?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,89,french,French,3.5,40.7275,-74.00346,,,,$$$,18 King St,null,,New York,10014,US,NY,18 King St,"New York, NY 10014",,19178251618,(917) 825-1618,2577.974347,,,
kingston-hall-new-york,Kingston Hall,https://s3-media3.fl.yelpcdn.com/bphoto/c9nca71YcVBoG3ksok3a0g/o.jpg,FALSE,https://www.yelp.com/biz/kingston-hall-new-york?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,206,lounges,American,3.5,40.72953397,-73.98734253,,,,$$,149 2nd Ave,Fl 2,,New York,10003,US,NY,149 2nd Ave,Fl 2,"New York, NY 10003",12126732663,(212) 673-2663,2741.89053,,,
la-casa-de-los-tacos-secaucus,La Casa de Los Tacos,https://s3-media3.fl.yelpcdn.com/bphoto/ET3PShleWnJ7F_l4akhDoA/o.jpg,FALSE,https://www.yelp.com/biz/la-casa-de-los-tacos-secaucus?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,85,tacos,Mexican,4,40.77401049,-74.06321,,,,$$,"290 County Ave, Secaucus 7094",290 County Ave,null,Secaucus,7094,US,NJ,290 County Ave,"Secaucus, NJ 07094",,12016010909,(201) 601-0909,9583.327426,,,
la-cueva-fonda-mexicana-bronx,La Cueva Fonda Mexicana,https://s3-media1.fl.yelpcdn.com/bphoto/skA3ttjGXLn8SuCCVtqA7g/o.jpg,FALSE,https://www.yelp.com/biz/la-cueva-fonda-mexicana-bronx?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,12,mexican,Mexican,4.5,40.81533,-73.90412,delivery,pickup,,,"835 E 152nd St, Bronx 10455",835 E 152nd St,null,Bronx,10455,US,NY,835 E 152nd St,"Bronx, NY 10455",,13475900570,(347) 590-0570,14383.66778,,,
la-défense-brooklyn-6,La Défense,https://s3-media1.fl.yelpcdn.com/bphoto/Bh2H-jzYS0MaS0lnoaupZA/o.jpg,FALSE,https://www.yelp.com/biz/la-d%C3%A9fense-brooklyn-6?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,315,french,French,3.5,40.69353217,-73.98541826,pickup,restaurant_reservation,,$$,2 Metrotech Ctr,,,Brooklyn,11201,US,NY,2 Metrotech Ctr,"Brooklyn, NY 11201",,17188554200,(718) 855-4200,1521.315411,,,
ladurée-soho-new-york-2,Ladurée Soho,https://s3-media2.fl.yelpcdn.com/bphoto/TdIgcSpClDqqTu9boHxqIg/o.jpg,FALSE,https://www.yelp.com/biz/ladur%C3%A9e-soho-new-york-2?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,1157,french,French,3.5,40.7243939,-74.00248851,,,,$$$,398 W Broadway,,,New York,10012,US,NY,398 W Broadway,"New York, NY 10012",,16463927868,(646) 392-7868,2217.358431,,,
la-goulue-new-york-2,La Goulue,https://s3-media2.fl.yelpcdn.com/bphoto/61WnP4n6uXoj3uAGRMdNYg/o.jpg,FALSE,https://www.yelp.com/biz/la-goulue-new-york-2?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,35,french,French,4,40.7648,-73.9699213,,,,$$$,29 E 61st St,,,New York,10065,US,NY,29 E 61st St,"New York, NY 10065",,12129888169,(212) 988-8169,6912.059205,,,
lahore-deli-new-york,Lahore Deli,https://s3-media4.fl.yelpcdn.com/bphoto/aPRGUvmBvlvtQKr1ioOhjw/o.jpg,FALSE,https://www.yelp.com/biz/lahore-deli-new-york?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,153,delis,Indian,4,40.72478,-73.99632,delivery,pickup,,$,"132 Crosby St, New York 10012",132 Crosby St,,New York,10012,US,NY,132 Crosby St,"New York, NY 10012",,12129651777,(212) 965-1777,2155.86182,,,
lahori-chilli-brooklyn-2,Lahori Chilli,https://s3-media3.fl.yelpcdn.com/bphoto/bdD-Wfh5eoNVVMbrKQuHWA/o.jpg,FALSE,https://www.yelp.com/biz/lahori-chilli-brooklyn-2?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,39,pakistani,Indian,4,40.63257233,-73.96699325,delivery,pickup,,$,"1026 Coney Island Ave, Brooklyn 11230",1026 Coney Island Ave,,Brooklyn,11230,US,NY,1026 Coney Island Ave,"Brooklyn, NY 11230",,17188591400,(718) 859-1400,8423.821124,,,
lan-sheng-restaurant-new-york,Lan Sheng Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/EhcaQ3bmOpV4ZvHfQxKntg/o.jpg,FALSE,https://www.yelp.com/biz/lan-sheng-restaurant-new-york?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,48,chinese,Chinese,3.5,40.75171419,-73.98836034,delivery,pickup,,$$,"128 W 36th St, New York 10018",128 W 36th St,,New York,10018,US,NY,128 W 36th St,"New York, NY 10018",,12125758899,(212) 575-8899,5169.140152,,,
la-palina-restaurtant-brooklyn,La Palina Restaurtant,https://s3-media4.fl.yelpcdn.com/bphoto/OTw5vixo62sCW9mxv4eMRQ/o.jpg,FALSE,https://www.yelp.com/biz/la-palina-restaurtant-brooklyn?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,138,italian,Italian,4,40.6109099,-73.97885,restaurant_reservation,,,$$,"159 Ave O, Brooklyn 11204",159 Ave O,,Brooklyn,11204,US,NY,159 Ave O,"Brooklyn, NY 11204",,17182369764,(718) 236-9764,10606.35279,,,
la-piccola-cucina-new-york,La Piccola Cucina,https://s3-media4.fl.yelpcdn.com/bphoto/aomiPwo_e8vutwyq2otNGg/o.jpg,FALSE,https://www.yelp.com/biz/la-piccola-cucina-new-york?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,90,italian,Italian,4,40.8015,-73.96534,delivery,pickup,,$$,"964 Amsterdam Ave, New York 10025",964 Amsterdam Ave,,New York,10025,US,NY,964 Amsterdam Ave,"New York, NY 10025",,12128661336,(212) 866-1336,10955.59072,,,
la-salle-dumpling-room-new-york,La Salle Dumpling Room,https://s3-media2.fl.yelpcdn.com/bphoto/fYtNliCFcREcQ0AkcykBqw/o.jpg,FALSE,https://www.yelp.com/biz/la-salle-dumpling-room-new-york?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,139,asianfusion,Chinese,4,40.81403,-73.95983,delivery,pickup,,$$,"3141 Broadway, New York 10027",3141 Broadway,,New York,10027,US,NY,3141 Broadway,"New York, NY 10027",,12129610300,(212) 961-0300,12421.04956,,,
las-margaritas-restaurant-and-bar-queens,Las Margaritas Restaurant & Bar,https://s3-media1.fl.yelpcdn.com/bphoto/dF9iUYgEPu4qciSR1R317w/o.jpg,FALSE,https://www.yelp.com/biz/las-margaritas-restaurant-and-bar-queens?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,29,mexican,Mexican,4,40.70541,-73.89673,delivery,pickup,,$$,"6712 Fresh Pond Rd, Queens 11385",6712 Fresh Pond Rd,null,Queens,11385,US,NY,6712 Fresh Pond Rd,"Queens, NY 11385",,17184174040,(718) 417-4040,8223.714233,,,
lavagna-new-york,Lavagna,https://s3-media4.fl.yelpcdn.com/bphoto/HtbVRtgaxzrLfImGh85eHw/o.jpg,FALSE,https://www.yelp.com/biz/lavagna-new-york?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,329,italian,Italian,4,40.72406,-73.98226,restaurant_reservation,,,$$$,"545 E 5th St, New York 10009",545 E 5th St,,New York,10009,US,NY,545 E 5th St,"New York, NY 10009",,12129791005,(212) 979-1005,2305.428527,,,
la-vie-en-szechuan-new-york-2,La Vie en Szechuan,https://s3-media3.fl.yelpcdn.com/bphoto/ce7gGr3o71kMGvvgZw-i8Q/o.jpg,FALSE,https://www.yelp.com/biz/la-vie-en-szechuan-new-york-2?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,380,szechuan,Chinese,3.5,40.7473585,-73.98439809,delivery,pickup,restaurant_reservation,$$,"14 E 33rd St, New York 10016",14 E 33rd St,,New York,10016,US,NY,14 E 33rd St,"New York, NY 10016",,12126832779,(212) 683-2779,4734.582204,,,
la-vigna-restaurant-forest-hills,La Vigna Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/QDjtvze50UlXU8Qy1H22Qg/o.jpg,FALSE,https://www.yelp.com/biz/la-vigna-restaurant-forest-hills?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,154,italian,Italian,4,40.71098,-73.85272,restaurant_reservation,,,$$,"10011 Metropolitan Ave, Forest Hills 11375",10011 Metropolitan Ave,,Forest Hills,11375,US,NY,10011 Metropolitan Ave,"Forest Hills, NY 11375",,17182684264,(718) 268-4264,11949.1349,,,
le-bilboquet-new-york-2,Le Bilboquet,https://s3-media1.fl.yelpcdn.com/bphoto/dYpRt29O3Ny7Jcj2Sm5grA/o.jpg,FALSE,https://www.yelp.com/biz/le-bilboquet-new-york-2?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,103,french,French,3.5,40.76381,-73.97058,,,,$$$,20 E 60th St,,,New York,10022,US,NY,20 E 60th St,"New York, NY 10022",,12127513036,(212) 751-3036,6789.951155,,,
lee-good-taste-brooklyn,Lee Good Taste,https://s3-media4.fl.yelpcdn.com/bphoto/zTDWX_hSFgE4k2IoJ5m8yw/o.jpg,FALSE,https://www.yelp.com/biz/lee-good-taste-brooklyn?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,10,chinese,Chinese,4.5,40.67518701,-73.87293801,,,,$,"2686 Pitkin Ave, Brooklyn 11208",2686 Pitkin Ave,,Brooklyn,11208,US,NY,2686 Pitkin Ave,"Brooklyn, NY 11208",,17183480538,(718) 348-0538,10770.78204,,,
le-fanfare-brooklyn-4,Le Fanfare,https://s3-media2.fl.yelpcdn.com/bphoto/HH31aobEpQnFNGhESvouBg/o.jpg,FALSE,https://www.yelp.com/biz/le-fanfare-brooklyn-4?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,118,italian,Italian,4,40.736202,-73.955558,restaurant_reservation,delivery,pickup,$$,"1103 Manhattan Ave, Brooklyn 11222",1103 Manhattan Ave,,Brooklyn,11222,US,NY,1103 Manhattan Ave,"Brooklyn, NY 11222",,13479874244,(347) 987-4244,4727.862129,,,
